%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1526876697380395520,1577,1526876697379967592,world,-0.0224824436009,-0.9448543787,0.018306620419,-0.00824359152466,-0.0295322462916,-0.0209347903728,-0.999310612679
1526876697390759763,1578,1526876697390401814,world,-0.0223028119653,-0.944892168045,0.0185400396585,-0.00230711465701,-0.0259674508125,-0.0219621434808,-0.999418854713
1526876697400277927,1579,1526876697399878771,world,-0.0225967708975,-0.945170223713,0.0183273814619,-0.00660645682365,-0.0322898849845,-0.0182094238698,-0.999290823936
1526876697410718606,1580,1526876697410332007,world,-0.0224960427731,-0.945142269135,0.0183887369931,-0.00459604058415,-0.0265781953931,-0.0184265542775,-0.99946641922
1526876697420266559,1581,1526876697419879013,world,-0.0225042924285,-0.945017814636,0.0181829705834,-0.0051711560227,-0.0277395062149,-0.020226618275,-0.999397158623
1526876697430653269,1582,1526876697430244946,world,-0.0223418436944,-0.945100724697,0.018428709358,-0.00048671750119,-0.0227883271873,-0.0209198892117,-0.999521374702
1526876697430700264,1583,1526876697430330378,world,-0.0223888419569,-0.94545930624,0.018243253231,0.00453808065504,-0.0243716835976,-0.0226950068027,-0.999435067177
1526876697439958300,1584,1526876697439581415,world,-0.0227853413671,-0.945433914661,0.0174496863037,-0.00957642216235,-0.0251739118248,-0.0181243754923,-0.999472975731
1526876697450402129,1585,1526876697449960970,world,-0.0225820839405,-0.945325314999,0.0177358053625,-0.00690216151997,-0.0221222750843,-0.0200610402972,-0.99953019619
1526876697460734740,1586,1526876697460383267,world,-0.02255471237,-0.945046186447,0.0183931533247,-0.00511462520808,-0.0264842603356,-0.0197838190943,-0.999440431595
1526876697470128237,1587,1526876697469727422,world,-0.0223868209869,-0.944943904877,0.0182912908494,-0.00712386053056,-0.0280370097607,-0.0195014290512,-0.999391317368
1526876697480554413,1588,1526876697480118192,world,-0.0222617089748,-0.94543838501,0.0183720290661,-7.17767543392e-05,-0.0240551885217,-0.0207671169192,-0.99949491024
1526876697480609728,1589,1526876697480171616,world,-0.0224690660834,-0.945383548737,0.018369987607,0.00485121272504,-0.0250458903611,-0.0215008500963,-0.999443292618
1526876697491021651,1590,1526876697490598347,world,-0.0224921796471,-0.945285975933,0.0179559327662,-0.00344115984626,-0.0214423518628,-0.0217484775931,-0.999527573586
1526876697500481628,1591,1526876697500105257,world,-0.0222646929324,-0.945100665092,0.0181258767843,-0.00530463410541,-0.0193603429943,-0.0238603278995,-0.999513745308
1526876697511003137,1592,1526876697510638076,world,-0.0223184023052,-0.945141494274,0.0186400786042,0.00218961620703,-0.020171225071,-0.0243361108005,-0.999498009682
1526876697520583547,1593,1526876697520143376,world,-0.0223615095019,-0.945268034935,0.0185681954026,0.00607516430318,-0.0219447799027,-0.0248035546392,-0.999433040619
1526876697531012298,1594,1526876697530584408,world,-0.0227293241769,-0.945307135582,0.0173576958477,-0.0128132849932,-0.0266212094575,-0.0176535882056,-0.99940764904
1526876697531090233,1595,1526876697530655929,world,-0.0221992656589,-0.945065736771,0.0186383817345,0.000277684186585,-0.0220120660961,-0.0225039888173,-0.999504446983
1526876697540563934,1596,1526876697540173245,world,-0.0220325775445,-0.945049643517,0.0187610592693,0.00143734924495,-0.0207693111151,-0.0219953227788,-0.999541282654
1526876697551034968,1597,1526876697550561735,world,-0.0222217906266,-0.945212364197,0.0185403767973,0.000410958396969,-0.0241898223758,-0.0215156134218,-0.999475717545
1526876697560485671,1598,1526876697559986737,world,-0.0221786536276,-0.944790124893,0.0184718444943,-0.00402190582827,-0.0144863082096,-0.0246325079352,-0.999583601952
1526876697570937300,1599,1526876697570491001,world,-0.0222278330475,-0.945003271103,0.0185596700758,-0.00177450454794,-0.0249381735921,-0.0214787852019,-0.999456644058
1526876697570952078,1600,1526876697570550529,world,-0.0224414933473,-0.94520252943,0.0183684881777,0.00174848234747,-0.0250744018704,-0.0220951419324,-0.999439835548
1526876697580549147,1601,1526876697580106662,world,-0.0223790984601,-0.94529658556,0.018371976912,0.00028366612969,-0.0220705661923,-0.0226849131286,-0.999498963356
1526876697591060356,1602,1526876697590531729,world,-0.0223453119397,-0.945442974567,0.018428562209,0.000456667854451,-0.0276866871864,-0.0205597877502,-0.999405145645
1526876697600355071,1603,1526876697599978512,world,-0.0224662832916,-0.945294201374,0.0178173612803,-0.00565349915996,-0.0283987317234,-0.0212850999087,-0.999354124069
1526876697610771488,1604,1526876697610447079,world,-0.0225291866809,-0.945057570934,0.0183146912605,-0.00478524761274,-0.0273528005928,-0.0187496878207,-0.999438524246
1526876697620680665,1605,1526876697620274607,world,-0.0225114393979,-0.945131003857,0.0184113997966,-0.00251971231773,-0.0292039234191,-0.0186847597361,-0.999395728111
1526876697620717221,1606,1526876697620339596,world,-0.0225602202117,-0.945159077644,0.0177971664816,-0.00951236672699,-0.0228030923754,-0.0202944800258,-0.999488711357
1526876697630215550,1607,1526876697629881064,world,-0.0225099790841,-0.945286214352,0.0181104857475,-0.00602704100311,-0.0298117883503,-0.0178743321449,-0.999377608299
1526876697640671082,1608,1526876697640310904,world,-0.0222406722605,-0.94523704052,0.0182939022779,-0.00342328730039,-0.0222429186106,-0.0218036025763,-0.999508976936
1526876697650328061,1609,1526876697649821808,world,-0.0223454963416,-0.945226311684,0.018381441012,-0.000817755470052,-0.0227729622275,-0.0218137949705,-0.999502301216
1526876697660687788,1610,1526876697660272152,world,-0.0226306896657,-0.945184826851,0.0179977435619,-0.00252413074486,-0.0272206906229,-0.0216284170747,-0.999392271042
1526876697669960522,1611,1526876697669625088,world,-0.0224362500012,-0.945151627064,0.0183551926166,-0.00412161275744,-0.0269331485033,-0.0189200975001,-0.999449729919
1526876697680611870,1612,1526876697680155636,world,-0.0227164588869,-0.945215940475,0.0180480163544,-0.00183721561916,-0.0283003579825,-0.0183087978512,-0.999430179596
1526876697680624903,1613,1526876697680211506,world,-0.0221881512552,-0.945255935192,0.0180514939129,-0.00462768925354,-0.0175857748836,-0.0220604129136,-0.999591231346
1526876697690944074,1614,1526876697690567848,world,-0.0224018022418,-0.945251345634,0.0184761174023,0.00223782728426,-0.0246304869652,-0.0210915468633,-0.999471664429
1526876697700292842,1615,1526876697699866543,world,-0.0224983561784,-0.945131778717,0.0183185450733,-0.00625092769042,-0.0269060265273,-0.0191671382636,-0.999434709549
1526876697710664521,1616,1526876697710266473,world,-0.0225228425115,-0.945137500763,0.0183923989534,-0.00349968485534,-0.029616933316,-0.018399650231,-0.99938583374
1526876697720186996,1617,1526876697719731394,world,-0.0224179197103,-0.945248246193,0.0179714076221,-0.00746105518192,-0.0241233035922,-0.0195155628026,-0.999490737915
1526876697730691197,1618,1526876697730189372,world,-0.0223747286946,-0.94523191452,0.0184843018651,0.00204164348543,-0.0247543081641,-0.020623518154,-0.999478816986
1526876697730701714,1619,1526876697730245826,world,-0.0224033314735,-0.944979131222,0.0183676443994,-0.00693560857326,-0.0272316411138,-0.0180502794683,-0.999442219734
1526876697740952347,1620,1526876697740563777,world,-0.0226602740586,-0.945342600346,0.0181168001145,-0.00331210787408,-0.0290626548231,-0.0190321002156,-0.99939095974
1526876697750399402,1621,1526876697750002039,world,-0.0222239047289,-0.945187032223,0.0183779913932,-0.00029276261921,-0.0253342110664,-0.0215690042824,-0.99944627285
1526876697760808687,1622,1526876697760421066,world,-0.0225648954511,-0.944903373718,0.0174553394318,-0.0147078698501,-0.0227499883622,-0.0200090333819,-0.9994328022
1526876697770255853,1623,1526876697769821788,world,-0.022575667128,-0.945222079754,0.0182522833347,-0.00357026653364,-0.0286620426923,-0.019877165556,-0.999385118484
1526876697780712110,1624,1526876697780271183,world,-0.0222475770861,-0.94504237175,0.0187016129494,-0.00152380776126,-0.0265062395483,-0.0221984442323,-0.99940097332
1526876697780728403,1625,1526876697780326797,world,-0.0225912220776,-0.945171058178,0.0180284716189,-0.00239394721575,-0.028690321371,-0.0217439886183,-0.99934899807
