%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1526373863376221034,3447,1526373863375989940,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000653272310081,0.000427730653778,-6.88113996043e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00072163399127,-0.0415094021894,9.7693694526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863384130774,3448,1526373863383857093,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00157246840705,9.16352785645e-05,0.000194635431283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000314133595311,-0.0435528989928,9.77096457303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863394126994,3449,1526373863394025217,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00274779785795,-0.000241307914554,-0.00140003236751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00531841608114,-0.0448917651968,9.79818336189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863404321347,3450,1526373863404228385,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00126255096746,0.00119537142859,-0.000455970596815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00586281184398,-0.0390472310409,9.79547083855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863414277641,3451,1526373863414142295,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00276370088279,-0.000659205320643,-0.000346888597874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116395120171,-0.0432382137235,9.77581425369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863424408307,3452,1526373863424230778,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00148960716659,-0.000416617125204,-0.000736030951215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00665547729994,-0.0446174120111,9.79625378072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863434216492,3453,1526373863434138767,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00442616957052,0.000716695270378,0.000983989258848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00967953903484,-0.0335090681445,9.78534638464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863444487901,3454,1526373863444358825,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00113219092258,0.00105396271117,0.000522339288957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00367571507581,-0.0265077628708,9.77594815493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863454555105,3455,1526373863454336508,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00281923377323,0.00191814385572,-0.000627680021202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003144020162,-0.0365330356616,9.78725316167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863463154149,3456,1526373863462934367,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00337480142584,-0.000220603121196,-0.000507327571341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00317043113289,-0.0365142286406,9.78979962409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863473931206,3457,1526373863473751360,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00239582288897,-0.000948003944804,0.000392009737795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00421077242412,-0.0349076855835,9.79597136021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863485802879,3458,1526373863485609193,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185248991285,0.000678311550907,0.000937702270746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005332858818,-0.0384490334708,9.78194272041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863504554479,3459,1526373863504326906,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00231860578152,0.001353827953,3.33629561772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159601235879,-0.02536540651,9.7786589241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863506282148,3460,1526373863506018812,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00273339104071,-7.53748140763e-05,0.000109190141097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103149817698,-0.0253139395919,9.78013359189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863513382063,3461,1526373863513222248,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00150148827203,0.000114612991488,0.000948863945579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732411440404,-0.0335632690927,9.79977906704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863523564900,3462,1526373863523402485,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000271706214416,0.000430290662889,-0.000616229468812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00916850038106,-0.0404827635968,9.79442886472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863533494101,3463,1526373863533376158,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000570545918163,-0.00173906187688,1.59727399954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107307553478,-0.0368969129166,9.80202205896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863543713304,3464,1526373863543561144,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00207463915965,0.00132082842225,0.0005773004385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102920565731,-0.0175625096401,9.76553718746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863554162271,3465,1526373863553808346,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000522059286436,0.00180396537529,-0.000665394439397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139268856787,-0.0370019549481,9.75924265981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863564292279,3466,1526373863564170334,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00239199797587,-0.000833439579088,-3.97849389802e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00446913998458,-0.0384502074821,9.78952772856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863575865546,3467,1526373863575749207,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000820078845798,0.000585425290456,0.000980173708423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00151787380048,-0.0326935391617,9.79566145778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863583201392,3468,1526373863582978709,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000156137522929,0.00133465852468,-0.000344156614616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024471010922,-0.0341077179601,9.81213189483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863594698440,3469,1526373863594587467,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00224806920326,0.00135656627557,-0.0011550232377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144813878741,-0.0384324876778,9.80212730885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863604892300,3470,1526373863604699811,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00209141044262,0.000796803103952,0.000657258859374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105094313831,-0.0425829829602,9.79334069788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863613023639,3471,1526373863612817347,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000410540261031,-0.00117799235192,-0.000156416387624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00137463471852,-0.0356515427772,9.76963433146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863631403274,3472,1526373863631262202,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00212222118786,0.00159217449874,0.000947343291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00229217862812,-0.0327665745397,9.79540768862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863633760998,3473,1526373863633659824,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00191376342386,0.000975517792835,0.000305754397358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000772672289604,-0.0325305571617,9.80194779932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863643776911,3474,1526373863643555091,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00204711601396,0.000478221255708,0.00188929303061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01050034079,-0.0563137162523,9.80049535096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863653914096,3475,1526373863653810136,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000486355502849,0.000777526850098,0.00159098244807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167016932869,-0.0645032853819,9.76851751328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863665878123,3476,1526373863665672600,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00161154288393,0.000522146216279,0.00152603343666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204089159472,-0.0398500126367,9.77666034579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863684342071,3477,1526373863684221224,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000335807903684,-0.00104173460157,-0.000650698614558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119921893417,-0.0269097338221,9.78921314836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863694481102,3478,1526373863694343839,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00227618713893,-0.00053431853994,0.00025798004419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00349090251897,-0.0333015673631,9.79101409078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863704895717,3479,1526373863704737324,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00198757693862,1.09110424252e-05,-1.34846363559e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0148014806758,-0.0474227827415,9.80698459089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863713228260,3480,1526373863713001335,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00175942738702,0.00244115124311,7.52878598511e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00042371403546,-0.0456632641889,9.78651582778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863723529341,3481,1526373863723327200,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00257289189254,0.000357438252801,0.000741833989633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00071804364954,-0.0325759141962,9.79162570953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863733653900,3482,1526373863733471332,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00152580132032,-0.000296042214267,-0.000331146461516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00505417161214,-0.0300320784585,9.80116251826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863744300307,3483,1526373863743891922,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00149208801558,-0.000904650920183,0.00011718362301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00104541228044,-0.031707509025,9.78610418379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863764636765,3484,1526373863764469893,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00137348697125,0.000780785516375,0.00108264260244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184006851632,-0.0316643789574,9.78428862333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863773532582,3485,1526373863773380425,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00127519305037,0.00125158623391,0.00140849024464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00102828469229,-0.0336967203696,9.78282681942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863783494616,3486,1526373863783247651,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00214785047231,0.00171071793662,-0.000685548314061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00755209928378,-0.026825810289,9.77163817227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863793749540,3487,1526373863793585200,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00333279994246,0.00155544537213,0.000627028209924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00290306948125,-0.0318188116886,9.78750108361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863803838080,3488,1526373863803686050,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125118376889,0.00135201848589,-0.000844761849817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00997361172689,-0.0446046075225,9.78928448439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863814157615,3489,1526373863813870829,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000185559064899,0.00102351333922,0.000223510264512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0127281288116,-0.059304914237,9.75173834324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863826347680,3490,1526373863825850567,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00309381504429,3.43400310351e-06,0.000514774116948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00144049298193,-0.0501495906478,9.76348715365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863834384891,3491,1526373863834291834,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000793195417932,-0.00135493873045,0.00124592363563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016347972714,-0.0456486415816,9.79475396991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863847253508,3492,1526373863846907739,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000729700482065,0.00147026153791,0.00135851072127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00151519787134,-0.035417551368,9.79446570218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863853746006,3493,1526373863853540407,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000461404362201,-0.00108998898692,0.00133997561422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04472655128e-05,-0.0396037306543,9.80377330005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863864155115,3494,1526373863863683017,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000988546216156,-0.000285086648337,0.00091483445548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0057398244564,-0.0387261823565,9.78786887348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863874632244,3495,1526373863874524703,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000979680997614,-4.04208532146e-05,6.38838648289e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.90463689657e-05,-0.0234635881986,9.77140019059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863889435315,3496,1526373863889287648,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00315397621742,0.000295338095541,0.000778136139224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653704777127,-0.0337609575153,9.76487177432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863893746220,3497,1526373863893581249,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010740268602,0.000917635130869,-5.97866417187e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848878268909,-0.0408412344614,9.7764001447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863903811860,3498,1526373863903713048,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165535409449,-0.000682079832823,0.000298532751024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142058458307,-0.0250639551342,9.79224317551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863913995514,3499,1526373863913748586,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72110869748e-05,0.000470025273423,0.000449810476348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00629251138831,-0.0305254464154,9.80613440573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863923875592,3500,1526373863923748387,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019435373828,0.00105970125116,0.000593666070543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00536694454495,-0.033018413661,9.79459083259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863934114896,3501,1526373863934017685,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00248827385002,-0.000924653041479,8.74135306482e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000985695306517,-0.035442851996,9.78877694607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863944273269,3502,1526373863944173734,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00312610847325,-0.00153137913437,-0.000653390838954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00151672391468,-0.0376621741173,9.77427409708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863954385339,3503,1526373863954277173,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000774069682093,0.00173183649197,9.99223112447e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076003216824,-0.0379503801791,9.79332315624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863964805415,3504,1526373863964504446,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000269801072456,0.000320381204973,0.000874910835929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000198968571713,-0.0300655035186,9.79168359697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863973866030,3505,1526373863973687649,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011536004686,0.000599848882495,0.000703888560419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00369175751723,-0.036135386168,9.78734730184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863984045789,3506,1526373863983894775,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000517640526123,0.00202131325994,-0.00117492399503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00428936351353,-0.040644918764,9.7970016396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373863994098290,3507,1526373863994011383,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00260597672768,0.000407461696225,-0.000771262114734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00741754365969,-0.0334143432509,9.79089597702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373864016909092,3508,1526373864016649790,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00189379491718,0.00178315929923,0.00164950333243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00623868902447,-0.0485399069963,9.77870921016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373864023131098,3509,1526373864023029615,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00287345172788,0.0015863671691,2.18306855896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00137866966848,-0.0425460587069,9.79706478953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373864033036024,3510,1526373864032949793,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196004065918,0.000125002611305,0.00135870837775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133491453691,-0.0347751707747,9.7833033675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373864045316271,3511,1526373864045164549,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00160925826102,5.74472690998e-05,0.00100211461879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00278258942999,-0.0488912332943,9.77967224658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373864053542981,3512,1526373864053395683,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00223422648723,-0.001436330681,-0.000259213089075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00200716012681,-0.0329194632405,9.78154452503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
